Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell
ENSG00000188186,LAMTOR4,76.621847763308338,1.7329842931937174,-951.20057090579166,0.045794804051078823,729.66249130764265,2.128329297820823,-109.19544520708398,0.35822784810126584,254.11167704194642,1.2014925373134329
ENSG00000146826,C7orf43,62.951135916012227,0.052356020942408377,-119.93287690759198,0.00044033465433729633,73.552398111518897,0.012106537530266344,-45.317620974752003,0.0,28.746963854806435,0.007462686567164179
ENSG00000213420,GPC2,-4.1952613614099716,0.0,-49.881877234357255,0.0,-9.0714290170802894,0.0,-17.352128144051846,0.0,80.500695756898224,0.011194029850746268
ENSG00000066923,STAG3,-7.1671221655757318,0.0,-63.448774879412483,0.00044033465433729633,-15.497494525564445,0.0,-15.786362488252987,0.0012658227848101266,101.89975405880196,0.018656716417910446
ENSG00000160844,GATS,32.830441046138226,0.005235602094240838,-50.627752058602553,0.0,-9.2070724791739131,0.0,-17.611591425054105,0.0,44.615974916694896,0.0037313432835820895
ENSG00000213413,PVRIG,-5.229801219544485,0.0,-62.182610311965,0.0,-11.308418343831773,0.0,-21.631114991833524,0.0,100.35194486717613,0.011194029850746268
ENSG00000121716,PILRB,13.011423356812211,0.068062827225130892,-215.1559849764665,0.00088066930867459266,36.288018552866127,0.024213075060532687,-35.063098174732254,0.0088607594936708865,200.9196412415267,0.10074626865671642
ENSG00000085514,PILRA,-35.727162474118686,0.0,-400.29016151515623,0.0039630118890356669,618.98847211109319,0.56900726392251821,-140.77772687820305,0.0050632911392405064,-42.193421243620868,0.014925373134328358
ENSG00000078487,ZCWPW1,-5.7381233340023332,0.005235602094240838,-85.477641883011998,0.00044033465433729633,58.654631681085881,0.014527845036319613,-2.1235160113305671,0.0025316455696202532,34.684649547256328,0.014925373134328358
ENSG00000146834,MEPCE,61.423288965946618,0.1256544502617801,-179.33850263686901,0.0026420079260237781,95.18884130566228,0.031476997578692496,-19.619479878408448,0.011392405063291139,42.345852243674337,0.018656716417910446
ENSG00000160813,PPP1R35,96.277795804191001,0.21465968586387435,-246.75697479923653,0.0030823425803610744,34.28873493079805,0.026634382566585957,-17.986864116821636,0.020253164556962026,134.17730818106264,0.085820895522388058
ENSG00000185955,C7orf61,-8.1823678034156266,0.0,42.190135187836688,0.0035226772346983706,-17.692763889061084,0.0,-4.8339847973750274,0.0025316455696202532,-11.481018697986324,0.0
ENSG00000166925,TSC22D4,144.50377245162238,1.4764397905759161,-316.4559287825569,0.16336415675913693,123.02088887480811,0.27360774818401939,-78.402011963086238,0.19113924050632911,127.33327941923315,0.36940298507462688
