Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell
ENSG00000169860,P2RY1,-37.606084644711849,0.00033749578130273371,-17.751729715461995,0.0,55.357814360174046,0.0086206896551724137
ENSG00000241732,RP11-38P22.2,-46.611422798413429,0.00067499156260546742,-22.963272130498602,0.0,69.57469492891147,0.011494252873563218
ENSG00000181467,RAP2B,-196.86222319957767,0.021262234222072223,111.71108513759199,0.049839228295819937,85.151138061981626,0.14367816091954022
ENSG00000174953,DHX36,-315.33934884282723,0.025649679379007761,116.19868644179536,0.077170418006430874,199.14066240102846,0.43678160919540232
ENSG00000196549,MME,-80.195063252839262,0.0,-16.834738219124976,0.0,97.029801471966636,0.0086206896551724137
ENSG00000174928,C3orf33,-167.62893644722433,0.0016874789065136687,28.464299261012989,0.0080385852090032149,139.16463718621455,0.074712643678160925
ENSG00000169359,SLC33A1,-213.49678589174991,0.0094498818764765444,71.477971495193316,0.040192926045016078,142.0188143965616,0.17816091954022989
ENSG00000163655,GMPS,-325.8341836023319,0.056699291258859266,14.223915765748114,0.067524115755627015,311.61026783659713,0.77011494252873558
ENSG00000114850,SSR3,-678.51325587924669,0.062436719541005735,446.3596825700792,0.48070739549839231,232.15357330915012,1.0890804597701149
ENSG00000243926,TIPARP-AS1,-133.50623036050592,0.0010124873439082012,122.97292234940298,0.014469453376205787,10.533308011092501,0.011494252873563218
ENSG00000163659,TIPARP,-136.61818841983148,0.0037124535943300709,146.25787744201597,0.024115755627009645,-9.6396890221777181,0.011494252873563218
ENSG00000240875,LINC00886,-101.88335120762102,0.0,90.748973592286021,0.0064308681672025723,11.134377615331029,0.0028735632183908046
ENSG00000197980,LEKR1,-80.928790374185752,0.0,68.382451375333659,0.0032154340836012861,12.546338998855605,0.0057471264367816091
ENSG00000243629,LINC00880,-47.252511546009409,0.0,52.802249655362921,0.0016077170418006431,-5.5497381093524529,0.0
ENSG00000241135,LINC00881,15.469097603657804,0.00033749578130273371,-9.9193594943023164,0.0,-5.5497381093524183,0.0
ENSG00000163660,CCNL1,-452.98513893997387,0.082011474856564293,331.89679356496617,0.30064308681672025,121.08834537498292,0.55747126436781613
ENSG00000163661,PTX3,-47.252511546009799,0.0,-9.919359494302741,0.0,57.171871040314805,0.0028735632183908046
ENSG00000174899,C3orf55,-81.084535025617171,0.0,-17.021458247024029,0.0,98.105993272637448,0.017241379310344827
ENSG00000168779,SHOX2,-47.252511546004484,0.0,52.802249655359056,0.0016077170418006431,-5.5497381093521145,0.0
ENSG00000174891,RSRC1,-188.84284830738076,0.046574417819777253,31.05993163026071,0.061093247588424437,157.78291667711096,0.38505747126436779
ENSG00000243150,RP11-538P18.2,-26.356032288401696,0.0023624704691191361,-0.41349000718164364,0.0032154340836012861,26.769522295583251,0.017241379310344827
ENSG00000178053,MLF1,-87.74849184216076,0.00033749578130273371,71.922449435143761,0.0064308681672025723,15.826042407018109,0.0086206896551724137
ENSG00000168827,GFM1,-262.84836725721829,0.02531218359770503,-19.725236040184914,0.027331189710610933,282.57360329740959,0.5
ENSG00000079257,LXN,-290.58110804981879,0.13466081673979075,-148.6079073313212,0.040192926045016078,439.18901538113181,1.8850574712643677
ENSG00000118849,RARRES1,-155.17077453096741,0.0013499831252109348,-43.649608591563904,0.0,198.82038312252419,0.091954022988505746
ENSG00000118855,MFSD1,-344.07287042102485,0.060749240634492066,255.89265039405839,0.24115755627009647,88.1802200269628,0.38793103448275862
ENSG00000240207,RP11-379F4.4,-47.252511546005792,0.0,52.802249655361486,0.0016077170418006431,-5.5497381093523979,0.0
ENSG00000272247,RP11-379F4.9,-47.252511546009721,0.0,52.802249655363561,0.0032154340836012861,-5.5497381093526297,0.0
ENSG00000250588,IQCJ-SCHIP1,-141.20010290214745,0.0,-0.62096354112245267,0.0016077170418006431,141.8210664432801,0.028735632183908046
ENSG00000151967,SCHIP1,-59.380286258204706,0.00033749578130273371,29.809211933302883,0.0032154340836012861,29.571074324897836,0.0057471264367816091
ENSG00000244040,IL12A-AS1,-47.252511546009472,0.0,-9.9193594943024141,0.0,57.171871040312929,0.0028735632183908046
ENSG00000168811,IL12A,-84.188319925134792,0.0,82.607290777292846,0.0064308681672025723,1.5810291478419902,0.0028735632183908046
ENSG00000180044,C3orf80,-71.210665620586539,0.0,-14.948712121499577,0.0,86.15937774208291,0.0086206896551724137
ENSG00000068885,IFT80,-25.344966828097327,0.005737428282146473,-27.539076062655983,0.0016077170418006431,52.884042890753598,0.034482758620689655
ENSG00000113810,SMC4,-236.52930883660645,0.29395882551468105,-106.58818364041278,0.14469453376205788,343.11749247702244,2.0919540229885056
ENSG00000213186,TRIM59,23.549284838850284,0.010124873439082012,-8.6273394112718318,0.0048231511254019296,-14.921945427577933,0.0086206896551724137
ENSG00000186432,KPNA4,-192.90182408455829,0.0094498818764765444,101.52267492935204,0.03215434083601286,91.379149155215345,0.10632183908045977
ENSG00000260572,RP11-16N11.2,-2.6129980214629724,0.0026999662504218697,9.9252355013617901,0.0016077170418006431,-7.3122374798979033,0.0028735632183908046
ENSG00000163590,PPM1L,-119.11383369166576,0.0020249746878164025,50.638371129991782,0.0096463022508038593,68.475462561677134,0.043103448275862072
ENSG00000169255,B3GALNT1,-324.66722730493615,0.0074249071886601419,-75.293186843322488,0.0048231511254019296,399.96041414827408,0.52586206896551724
ENSG00000169251,NMD3,-290.74061457702106,0.024299696253796826,60.19122454376997,0.057877813504823149,230.54939003326896,0.45402298850574713
ENSG00000196542,SPTSSB,-130.45942139899378,0.00033749578130273371,132.7757452264421,0.030546623794212219,-2.3163238274554212,0.0057471264367816091
ENSG00000174776,WDR49,-47.252511546009735,0.0,52.802249655363674,0.0016077170418006431,-5.5497381093526448,0.0
ENSG00000114209,PDCD10,58.272494437346168,0.41883226459669254,-98.401752681144046,0.17363344051446947,40.129258243796407,0.79597701149425293
ENSG00000163536,SERPINI1,-5.4443336790628658,0.028349645629429633,-57.113808146241894,0.0064308681672025723,62.558141825301412,0.10344827586206896
